alpha,beta,gamma,n_a,n_ok,n_capped,n_timeout,timeout_frac,timeout_warning,mean_fitness,std_fitness,mean_mei,std_mei,mean_ncf,std_ncf,mean_dissipation,std_dissipation,pareto_front
0.4,0.4,0.0,350.0,100,0,0,0.0,False,0.02855785,0.09435121,0.22818278,0.6669661,0.08344202,0.24635524,2.2727876,4.70213534,False
0.4,0.4,0.0,500.0,100,0,0,0.0,False,0.02855785,0.09435121,0.22818278,0.6669661,0.08344202,0.24635524,2.2727876,4.70213534,False
0.4,0.4,0.0,750.0,100,0,0,0.0,False,0.02855785,0.09435121,0.22818278,0.6669661,0.08344202,0.24635524,2.2727876,4.70213534,False
0.4,0.4,0.0,1000.0,100,0,0,0.0,False,0.02855785,0.09435121,0.22818278,0.6669661,0.08344202,0.24635524,2.2727876,4.70213534,False
0.4,0.4,0.1,200.0,100,0,0,0.0,False,0.02086739,0.07331894,0.21056481,0.59983571,0.09996128,0.27314153,2.14575178,4.12866647,False
0.4,0.4,0.1,350.0,100,0,0,0.0,False,0.02086739,0.07331894,0.21056481,0.59983571,0.09996128,0.27314153,2.14575178,4.12866647,False
0.4,0.4,0.1,500.0,100,0,0,0.0,False,0.02086739,0.07331894,0.21056481,0.59983571,0.09996128,0.27314153,2.14575178,4.12866647,False
0.4,0.4,0.1,750.0,100,0,0,0.0,False,0.02086739,0.07331894,0.21056481,0.59983571,0.09996128,0.27314153,2.14575178,4.12866647,False
0.4,0.4,0.1,1000.0,100,0,0,0.0,False,0.02086739,0.07331894,0.21056481,0.59983571,0.09996128,0.27314153,2.14575178,4.12866647,False
0.4,0.4,0.2,200.0,100,0,0,0.0,False,0.02453891,0.06709587,0.19456573,0.45662403,0.12815837,0.29825817,2.12864842,3.21927976,False
0.4,0.4,0.2,350.0,100,0,0,0.0,False,0.02453891,0.06709587,0.19456573,0.45662403,0.12815837,0.29825817,2.12864842,3.21927976,False
0.4,0.4,0.2,500.0,100,0,0,0.0,False,0.02453891,0.06709587,0.19456573,0.45662403,0.12815837,0.29825817,2.12864842,3.21927976,False
0.4,0.4,0.2,750.0,100,0,0,0.0,False,0.02453891,0.06709587,0.19456573,0.45662403,0.12815837,0.29825817,2.12864842,3.21927976,False
0.4,0.4,0.2,1000.0,100,0,0,0.0,False,0.02453891,0.06709587,0.19456573,0.45662403,0.12815837,0.29825817,2.12864842,3.21927976,False
0.4,0.5,-0.2,200.0,100,0,0,0.0,False,0.12168195,0.18275505,0.24097246,0.45963678,0.08084203,0.20394882,3.15971571,3.60154778,False
0.4,0.5,-0.2,350.0,100,0,0,0.0,False,0.11986634,0.18008857,0.24352605,0.45964741,0.08086237,0.20395036,3.18194852,3.62046112,False
0.4,0.5,-0.2,500.0,100,0,0,0.0,False,0.11986634,0.18008857,0.24352605,0.45964741,0.08086237,0.20395036,3.18194852,3.62046112,False
0.4,0.5,-0.2,750.0,100,0,0,0.0,False,0.11986634,0.18008857,0.24352605,0.45964741,0.08086237,0.20395036,3.18194852,3.62046112,False
0.4,0.5,-0.2,1000.0,100,0,0,0.0,False,0.11986634,0.18008857,0.24352605,0.45964741,0.08086237,0.20395036,3.18194852,3.62046112,False
0.4,0.5,-0.1,200.0,100,0,0,0.0,False,0.14784914,0.19928005,0.16165656,0.2256271,0.04949953,0.12163545,2.72342139,2.65137637,True
0.4,0.5,-0.1,350.0,100,0,0,0.0,False,0.14187099,0.18563534,0.16355241,0.22605605,0.05029612,0.12169584,2.74745177,2.68717835,False
0.4,0.5,-0.1,500.0,100,0,0,0.0,False,0.14187099,0.18563534,0.16355241,0.22605605,0.05029612,0.12169584,2.74745177,2.68717835,False
0.4,0.5,-0.1,750.0,100,0,0,0.0,False,0.14187099,0.18563534,0.16355241,0.22605605,0.05029612,0.12169584,2.74745177,2.68717835,False
0.4,0.5,-0.1,1000.0,100,0,0,0.0,False,0.14187099,0.18563534,0.16355241,0.22605605,0.05029612,0.12169584,2.74745177,2.68717835,False
0.4,0.5,0.0,200.0,100,0,0,0.0,False,0.13144422,0.17687371,0.22641269,0.54858421,0.07010941,0.17754277,3.24309836,4.41883876,False
0.4,0.5,0.0,350.0,100,0,0,0.0,False,0.13144422,0.17687371,0.22641269,0.54858421,0.07010941,0.17754277,3.24309836,4.41883876,False
0.4,0.5,0.0,500.0,100,0,0,0.0,False,0.13144422,0.17687371,0.22641269,0.54858421,0.07010941,0.17754277,3.24309836,4.41883876,False
