alpha,beta,gamma,n_a,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.7,0.5,-0.2,350.0,39,39,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,44,44,ok,0,0,0,0,5.2517,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,45,45,ok,0,0,0,0,1.1584,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,47,47,ok,0,0,0,0,2.0758,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,48,48,ok,0,0,0,0,7.5327,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,49,49,ok,0,0,0,0,3.0067,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,50,50,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,51,51,ok,0,0,0,3,15.8924,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,53,53,ok,0,0,0,0,1.4388,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,54,54,ok,0,0,0,0,3.6908,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,55,55,ok,0,0,0,0,1.202,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,57,57,ok,0,0,0,0,7.1842,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,61,61,ok,0,0,0,0,4.1655,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,63,63,ok,0,0,0,4,14.2429,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,65,65,ok,0,0,0,0,8.7102,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,67,67,ok,0,0,0,5,8.715,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,68,68,ok,0,0,0,6,49.8146,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,69,69,ok,9,0,9,9,43.2325,0.1909879,1.0,0.0,5.88141161
0.7,0.5,-0.2,350.0,70,70,ok,0,0,0,1,1.4993,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,71,71,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,74,74,ok,0,0,0,3,14.9992,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,75,75,ok,0,0,0,1,3.9955,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,77,77,ok,0,0,0,0,10.3339,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,81,81,ok,0,0,0,7,66.8233,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,82,82,ok,0,0,0,0,2.2764,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,85,85,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,86,86,ok,0,0,0,9,52.8637,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,87,87,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,90,90,ok,4,1,5,2,41.4094,0.09470234,0.4,0.2,2.714025
0.7,0.5,-0.2,350.0,91,91,ok,0,0,0,0,14.425,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,93,93,ok,0,0,0,0,1.6327,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,95,95,ok,0,0,0,7,45.587,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,97,97,ok,0,0,0,0,2.1029,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,350.0,99,99,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,2,2,ok,0,0,0,0,0.9025,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,3,3,ok,44,0,44,16,109.8429,0.34532069,0.36363636,0.0,4.95218113
0.7,0.5,-0.2,500.0,4,4,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,5,5,ok,0,0,0,0,1.0647,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,6,6,ok,0,0,0,1,6.072,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,7,7,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,8,8,ok,22,0,22,9,71.2927,0.28310742,0.40909091,0.0,4.23822256
0.7,0.5,-0.2,500.0,9,9,ok,0,0,0,0,2.2651,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,10,10,ok,13,0,13,8,49.0717,0.2452951,0.61538462,0.0,4.64886071
0.7,0.5,-0.2,500.0,11,11,ok,0,0,0,0,0.913,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,12,12,ok,0,0,0,0,10.0331,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,14,14,ok,0,0,0,1,7.68,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,15,15,ok,0,0,0,0,0.7633,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,16,16,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,17,17,ok,55,0,55,36,179.3333,0.22550847,0.65454545,0.0,8.04063959
0.7,0.5,-0.2,500.0,18,18,ok,0,0,0,0,3.1186,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,19,19,ok,0,0,0,1,6.2851,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,20,20,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,21,21,ok,0,0,0,4,7.7431,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,22,22,ok,0,0,0,3,26.3489,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,24,24,ok,0,0,0,8,41.2088,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,26,26,ok,0,0,0,0,1.2161,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,27,27,ok,0,0,0,0,0.9176,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,30,30,ok,0,1,1,9,62.5177,0.0,9.0,1.0,63.76954061
0.7,0.5,-0.2,500.0,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,32,32,ok,0,0,0,1,23.2064,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,33,33,ok,0,0,0,6,34.6414,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,34,34,ok,0,0,0,0,6.1016,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,36,36,ok,42,0,42,28,209.8712,0.15634589,0.66666667,0.0,7.50373809
0.7,0.5,-0.2,500.0,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,38,38,ok,3,0,3,3,32.213,0.0904176,1.0,0.0,4.15888308
0.7,0.5,-0.2,500.0,39,39,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,44,44,ok,0,0,0,0,5.2517,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,45,45,ok,0,0,0,0,1.1584,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,47,47,ok,0,0,0,0,2.0758,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,48,48,ok,0,0,0,0,7.5327,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,49,49,ok,0,0,0,0,3.0067,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,50,50,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,51,51,ok,0,0,0,3,15.8924,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,53,53,ok,0,0,0,0,1.4388,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,54,54,ok,0,0,0,0,3.6908,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,55,55,ok,0,0,0,0,1.202,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,57,57,ok,0,0,0,0,7.1842,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,61,61,ok,0,0,0,0,4.1655,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,63,63,ok,0,0,0,4,14.2429,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,65,65,ok,0,0,0,0,8.7102,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,67,67,ok,0,0,0,5,8.715,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,68,68,ok,0,0,0,6,49.8146,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,69,69,ok,9,0,9,9,43.2325,0.1909879,1.0,0.0,5.88141161
0.7,0.5,-0.2,500.0,70,70,ok,0,0,0,1,1.4993,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,71,71,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,74,74,ok,0,0,0,3,14.9992,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,75,75,ok,0,0,0,1,3.9955,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,77,77,ok,0,0,0,0,10.3339,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,81,81,ok,0,0,0,7,66.8233,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,82,82,ok,0,0,0,0,2.2764,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,85,85,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,86,86,ok,0,0,0,9,52.8637,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,87,87,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,90,90,ok,4,1,5,2,41.4094,0.09470234,0.4,0.2,2.714025
0.7,0.5,-0.2,500.0,91,91,ok,0,0,0,0,14.425,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,93,93,ok,0,0,0,0,1.6327,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,95,95,ok,0,0,0,7,45.587,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,97,97,ok,0,0,0,0,2.1029,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,500.0,99,99,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,2,2,ok,0,0,0,0,0.9025,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,3,3,ok,44,0,44,16,109.8429,0.34532069,0.36363636,0.0,4.95218113
0.7,0.5,-0.2,750.0,4,4,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,5,5,ok,0,0,0,0,1.0647,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,6,6,ok,0,0,0,1,6.072,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,7,7,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,8,8,ok,22,0,22,9,71.2927,0.28310742,0.40909091,0.0,4.23822256
0.7,0.5,-0.2,750.0,9,9,ok,0,0,0,0,2.2651,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,10,10,ok,13,0,13,8,49.0717,0.2452951,0.61538462,0.0,4.64886071
0.7,0.5,-0.2,750.0,11,11,ok,0,0,0,0,0.913,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,12,12,ok,0,0,0,0,10.0331,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,14,14,ok,0,0,0,1,7.68,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,15,15,ok,0,0,0,0,0.7633,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,16,16,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,17,17,ok,55,0,55,36,179.3333,0.22550847,0.65454545,0.0,8.04063959
0.7,0.5,-0.2,750.0,18,18,ok,0,0,0,0,3.1186,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,19,19,ok,0,0,0,1,6.2851,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,20,20,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,21,21,ok,0,0,0,4,7.7431,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,22,22,ok,0,0,0,3,26.3489,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,24,24,ok,0,0,0,8,41.2088,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,26,26,ok,0,0,0,0,1.2161,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,27,27,ok,0,0,0,0,0.9176,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,30,30,ok,0,1,1,9,62.5177,0.0,9.0,1.0,63.76954061
0.7,0.5,-0.2,750.0,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,32,32,ok,0,0,0,1,23.2064,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,33,33,ok,0,0,0,6,34.6414,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,34,34,ok,0,0,0,0,6.1016,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,36,36,ok,42,0,42,28,209.8712,0.15634589,0.66666667,0.0,7.50373809
0.7,0.5,-0.2,750.0,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,38,38,ok,3,0,3,3,32.213,0.0904176,1.0,0.0,4.15888308
0.7,0.5,-0.2,750.0,39,39,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,44,44,ok,0,0,0,0,5.2517,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,45,45,ok,0,0,0,0,1.1584,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,47,47,ok,0,0,0,0,2.0758,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,48,48,ok,0,0,0,0,7.5327,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,49,49,ok,0,0,0,0,3.0067,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,50,50,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,51,51,ok,0,0,0,3,15.8924,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,53,53,ok,0,0,0,0,1.4388,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,54,54,ok,0,0,0,0,3.6908,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,55,55,ok,0,0,0,0,1.202,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,57,57,ok,0,0,0,0,7.1842,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,61,61,ok,0,0,0,0,4.1655,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,63,63,ok,0,0,0,4,14.2429,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,65,65,ok,0,0,0,0,8.7102,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,67,67,ok,0,0,0,5,8.715,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,68,68,ok,0,0,0,6,49.8146,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,69,69,ok,9,0,9,9,43.2325,0.1909879,1.0,0.0,5.88141161
0.7,0.5,-0.2,750.0,70,70,ok,0,0,0,1,1.4993,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,71,71,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,74,74,ok,0,0,0,3,14.9992,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,75,75,ok,0,0,0,1,3.9955,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,77,77,ok,0,0,0,0,10.3339,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,81,81,ok,0,0,0,7,66.8233,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,82,82,ok,0,0,0,0,2.2764,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,85,85,ok,0,0,0,0,0.8886,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,86,86,ok,0,0,0,9,52.8637,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,87,87,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.7,0.5,-0.2,750.0,90,90,ok,4,1,5,2,41.4094,0.09470234,0.4,0.2,2.714025
