alpha,beta,gamma,n_a,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.3,0.8,0.1,200,2,2,capped,55787,77,55864,695,3028.882,2.31677324,0.01244093,0.00137835,570.16011871
0.6,0.4,0.0,200,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.6,0.0,200,27,27,ok,0,8,8,6,47.6693,0.0,0.75,1.0,5.38768624
0.6,0.7,0.0,1000,24,24,ok,671,6,677,203,833.9907,0.26553312,0.29985229,0.00886263,38.90983699
0.3,0.7,-0.1,200,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.4,0.1,1000,58,58,ok,9,1,10,5,55.05,0.15570269,0.5,0.1,2.94730358
0.6,0.7,0.0,200,7,7,ok,5861,3,5864,2686,497.535,0.42283115,0.45804911,0.0005116,182.55672998
0.4,0.6,0.1,1000,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,39,39,ok,37404,77,37481,1420,2648.0405,0.92928696,0.03788586,0.00205437,448.25236652
0.4,0.7,-0.1,1000,78,78,ok,15240,74,15314,1440,1954.6492,0.50628543,0.09403161,0.00483218,260.88959517
0.3,0.8,0.1,500,52,52,capped,48664,95,48759,700,2845.6617,2.13763988,0.01435632,0.00194836,522.01141461
0.7,0.8,-0.1,200,98,98,capped,60403,13,60416,2088,3589.3143,0.76912992,0.03456038,0.00021517,613.13793685
0.4,0.4,0.0,1000,65,65,ok,0,0,0,2,3.8252,0.0,0.0,0.0,1.0
0.4,0.8,-0.1,500,94,94,capped,55767,52,55819,643,3316.8712,2.26287136,0.01151938,0.00093158,569.08118476
0.5,0.5,-0.1,500,3,3,ok,0,0,0,0,1.2205,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,1000,2,2,ok,0,0,0,0,0.9025,0.0,0.0,0.0,1.0
0.3,0.6,-0.1,500,86,86,ok,2920,86,3006,515,925.8762,0.51280801,0.17132402,0.02860945,96.57420368
0.4,0.5,-0.1,500,61,61,ok,27,5,32,12,88.7945,0.27149378,0.375,0.15625,6.16683066
0.6,0.6,0.0,500,19,19,ok,0,0,0,6,28.2876,0.0,0.0,0.0,1.0
0.7,0.8,0.0,1000,82,82,ok,4170,7,4177,567,1847.2591,0.33844057,0.13574336,0.00167584,113.55109232
0.4,0.4,0.1,200,51,51,ok,0,0,0,1,7.2417,0.0,0.0,0.0,1.0
0.6,0.4,0.0,1000,4,4,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.8,0.1,200,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.7,0.6,0.1,500,8,8,ok,217,2,219,91,476.1751,0.23859408,0.41552511,0.00913242,19.97266763
0.5,0.6,-0.1,500,65,65,ok,205,10,215,73,427.8871,0.27693544,0.33953488,0.04651163,19.36115758
0.7,0.5,0.0,200,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,9,9,ok,2447,74,2521,284,1491.088,0.42736552,0.11265371,0.02935343,81.64207372
0.3,0.4,-0.1,500,44,44,ok,0,0,0,2,20.9401,0.0,0.0,0.0,1.0
0.7,0.5,0.0,200,82,82,ok,19,0,19,7,56.8827,0.31216908,0.36842105,0.0,3.74969901
0.6,0.5,0.1,200,30,30,ok,12,0,12,9,36.4343,0.3021647,0.75,0.0,3.52993309
0.4,0.8,-0.1,500,49,49,capped,56706,160,56866,1265,4327.9917,0.95986452,0.02224528,0.00281363,583.37980359
0.3,0.4,0.1,500,87,87,ok,0,2,2,1,15.369,0.0,0.5,1.0,3.0
0.5,0.8,0.1,200,13,13,capped,56092,36,56128,1511,3092.9867,1.12571208,0.02692061,0.00064139,579.70801573
0.7,0.6,0.1,500,18,18,ok,0,0,0,2,11.4518,0.0,0.0,0.0,1.0
0.6,0.8,0.0,500,7,7,capped,52778,9,52787,1779,3526.7852,0.79642913,0.03370148,0.0001705,559.87974775
0.6,0.7,0.0,200,53,53,ok,118,0,118,32,138.8566,0.64378596,0.27118644,0.0,11.76896263
0.7,0.8,-0.1,1000,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,0.1,200,18,18,capped,54033,58,54091,2213,3438.9387,0.67929593,0.04091254,0.00107227,573.54910094
0.4,0.6,0.0,1000,81,81,ok,716,43,759,195,883.4648,0.27472727,0.256917,0.05665349,42.5279683
0.5,0.6,0.1,200,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,50,50,ok,6304,77,6381,913,1928.0011,0.3227747,0.14308102,0.01206707,153.16271893
0.7,0.7,0.0,1000,71,71,ok,639,5,644,275,1068.5358,0.15947056,0.42701863,0.00776398,41.27179067
0.3,0.7,-0.1,200,17,17,capped,59418,80,59498,1019,3206.5337,1.65596875,0.01712663,0.00134458,597.35762931
0.3,0.8,0.0,1000,74,74,capped,55540,184,55724,610,3740.8804,2.09109471,0.01094681,0.00330199,569.45895699
0.5,0.5,0.1,500,7,7,ok,29,2,31,12,99.7465,0.2595866,0.38709677,0.06451613,5.60756605
0.7,0.6,-0.1,1000,3,3,ok,129,0,129,64,390.9272,0.2012102,0.49612403,0.0,14.69946966
0.4,0.5,-0.1,500,8,8,ok,102,13,115,30,210.4649,0.3728011,0.26086957,0.11304348,12.77188831
0.5,0.8,-0.1,1000,87,87,capped,57969,51,58020,1381,3731.671,1.04890801,0.02380214,0.00087901,591.00391196
0.5,0.7,-0.1,500,92,92,ok,8181,13,8194,1765,986.8532,0.44450331,0.21540151,0.00158653,190.40564218
0.7,0.5,0.0,500,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.7,0.1,200,26,26,ok,11226,1,11227,2445,740.7638,0.59546676,0.21777857,8.907e-05,234.99416784
0.3,0.6,-0.1,200,55,55,ok,12163,17,12180,2721,807.8313,0.53372425,0.22339901,0.00139573,249.58183949
0.6,0.6,0.0,200,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.5,0.8,-0.1,500,17,17,capped,61092,13,61105,1169,3744.641,1.28561975,0.019131,0.00021275,608.57553893
0.4,0.8,-0.1,1000,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.5,0.8,-0.1,500,8,8,capped,56228,72,56300,813,3600.8875,1.71030002,0.0144405,0.00127886,574.1977465
0.5,0.7,0.1,1000,13,13,ok,340,14,354,104,409.492,0.40700831,0.29378531,0.03954802,25.90100055
0.3,0.7,0.0,1000,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.5,0.1,1000,57,57,ok,0,1,1,2,13.9933,0.0,2.0,1.0,6.0
0.5,0.5,-0.1,200,51,51,ok,6,0,6,8,26.8238,0.20711263,1.33333333,0.0,2.964958
0.7,0.8,-0.1,200,82,82,ok,42440,1,42441,3121,2519.9089,0.52287733,0.07353738,2.356e-05,502.68053683
0.5,0.5,-0.1,200,45,45,ok,0,0,0,0,2.729,0.0,0.0,0.0,1.0
0.3,0.4,-0.1,200,19,19,ok,0,0,0,0,4.0497,0.0,0.0,0.0,1.0
0.7,0.8,0.1,200,2,2,ok,23356,0,23356,2704,1397.4645,0.59604586,0.11577325,0.0,350.84545078
0.7,0.7,0.1,200,86,86,ok,2074,0,2074,1555,446.1605,0.28087924,0.74975892,0.0,109.51114287
0.4,0.7,0.1,200,6,6,ok,40617,49,40666,2084,2298.178,0.8092292,0.05124674,0.00120494,478.98606291
0.4,0.4,0.0,200,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.7,-0.1,1000,67,67,ok,294,3,297,78,331.9398,0.49758588,0.26262626,0.01010101,21.84832683
0.5,0.7,-0.1,200,11,11,ok,48376,5,48381,3021,2919.4922,0.53091974,0.06244187,0.00010335,542.92629756
0.3,0.8,0.0,200,55,55,capped,58127,84,58211,735,3153.4241,2.20754239,0.01262648,0.00144303,586.16492404
0.5,0.5,0.0,1000,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.6,0.1,200,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.5,0.1,200,10,10,ok,5,0,5,9,74.0659,0.06193346,1.8,0.0,3.15073803
0.6,0.8,0.0,500,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,-0.1,200,91,91,ok,0,0,0,1,2.6803,0.0,0.0,0.0,1.0
0.7,0.7,0.0,1000,55,55,ok,501,2,503,166,723.1887,0.26043808,0.33001988,0.00397614,32.50132823
0.7,0.6,0.1,1000,65,65,ok,47,0,47,20,128.7932,0.30410498,0.42553191,0.0,7.1446854
0.3,0.6,-0.1,1000,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,1.0
0.6,0.4,0.0,200,95,95,ok,0,0,0,0,14.1183,0.0,0.0,0.0,1.0
0.6,0.7,0.1,1000,63,63,ok,1192,23,1215,353,1598.1609,0.16464841,0.29053498,0.01893004,57.6199123
0.7,0.6,-0.1,500,18,18,ok,15,0,15,8,51.741,0.26843107,0.53333333,0.0,3.58898528
0.6,0.6,0.1,200,32,32,ok,293,3,296,61,402.4416,0.45220869,0.20608108,0.01013514,20.82370728
0.7,0.4,-0.1,200,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.6,0.1,1000,64,64,ok,0,0,0,0,3.282,0.0,0.0,0.0,1.0
0.4,0.5,0.0,500,8,8,ok,151,21,172,58,356.0344,0.26842802,0.3372093,0.12209302,17.85890428
0.6,0.4,0.0,1000,8,8,ok,0,0,0,0,26.5931,0.0,0.0,0.0,1.0
0.7,0.4,0.1,200,10,10,ok,5,0,5,7,46.2811,0.10096768,1.4,0.0,2.7006326
0.5,0.6,0.0,200,9,9,ok,0,0,0,0,1.65,0.0,0.0,0.0,1.0
0.3,0.5,0.1,1000,5,5,ok,0,0,0,1,4.5361,0.0,0.0,0.0,1.0
0.5,0.7,-0.1,200,86,86,capped,57516,53,57569,1964,2948.2073,0.94519403,0.03411558,0.00092063,593.88466222
0.3,0.4,0.1,200,42,42,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.3,0.4,0.0,200,62,62,ok,0,1,1,0,8.3698,0.0,0.0,1.0,2.0
0.6,0.5,0.0,200,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,32,32,ok,9077,50,9127,1220,1777.4638,0.3868723,0.13366933,0.00547825,191.58082563
0.7,0.8,0.0,1000,39,39,ok,13854,16,13870,2155,2152.8874,0.28536934,0.1553713,0.00115357,256.9690653
0.5,0.7,0.1,200,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,0.0,1000,2,2,capped,59374,42,59416,1544,3901.3142,0.92572835,0.02598627,0.00070688,601.62374341
0.3,0.5,0.0,1000,2,2,ok,177,23,200,60,347.2741,0.3185524,0.3,0.115,19.07710532
0.6,0.5,-0.1,1000,99,99,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.8,0.0,500,70,70,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.7,0.0,200,50,50,capped,59042,13,59055,2189,3627.5419,0.71105441,0.03706714,0.00022013,605.36109895
0.5,0.8,0.1,500,92,92,ok,8729,15,8744,1053,991.1202,0.76385135,0.12042543,0.00171546,183.3193729
0.6,0.5,0.1,500,93,93,ok,10,0,10,5,29.7566,0.3200575,0.5,0.0,2.67936689
0.3,0.4,0.0,500,55,55,ok,7,2,9,3,36.7715,0.18482013,0.33333333,0.22222222,2.71346888
0.3,0.8,0.1,1000,62,62,capped,52167,224,52391,711,3742.5949,1.71870835,0.01357103,0.00427554,548.46947616
0.3,0.5,0.1,200,85,85,ok,78,12,90,26,185.5738,0.33358569,0.28888889,0.13333333,11.28952689
0.4,0.6,0.1,1000,19,19,ok,127,6,133,32,164.4264,0.58513803,0.2406015,0.04511278,13.00082214
0.4,0.6,0.0,1000,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,1.0
0.7,0.4,0.1,200,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.6,0.7,-0.1,200,39,39,ok,0,0,0,0,1.8077,0.0,0.0,0.0,1.0
0.4,0.7,0.1,1000,2,2,ok,3473,87,3560,412,1734.8541,0.39099559,0.11573034,0.0244382,102.55399893
0.5,0.8,-0.1,1000,32,32,ok,16080,27,16107,1409,1896.5293,0.56187183,0.08747749,0.00167629,267.36119356
0.6,0.6,0.0,200,95,95,ok,80,2,82,46,299.4472,0.18298557,0.56097561,0.02439024,11.61479939
0.7,0.7,0.0,1000,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.5,0.0,1000,78,78,ok,0,0,0,2,11.3659,0.0,0.0,0.0,1.0
0.4,0.7,0.1,500,99,99,ok,41301,53,41354,2428,2788.512,0.58588311,0.05871258,0.00128162,487.85069223
0.5,0.6,0.0,200,90,90,ok,73,6,79,28,185.7606,0.30701481,0.35443038,0.07594937,10.32541483
0.3,0.8,0.1,200,86,86,capped,56840,73,56913,421,2911.6162,3.74698728,0.00739726,0.00128266,574.34481485
0.6,0.6,0.0,500,85,85,ok,37,1,38,21,141.5497,0.21602666,0.55263158,0.02631579,6.93126894
0.5,0.8,0.0,200,37,37,capped,57651,21,57672,962,3200.8453,1.69596798,0.01668054,0.00036413,584.24305117
0.5,0.6,0.0,500,74,74,ok,64,4,68,25,145.1965,0.35262562,0.36764706,0.05882353,9.28420002
0.6,0.5,0.0,200,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.6,0.0,500,3,3,ok,180,7,187,59,269.4997,0.42006553,0.31550802,0.03743316,17.17469192
0.6,0.8,0.0,500,64,64,ok,0,0,0,0,1.2242,0.0,0.0,0.0,1.0
0.5,0.5,0.0,500,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,500,36,36,ok,64,4,68,39,245.6132,0.18746207,0.57352941,0.05882353,10.68182153
0.7,0.7,-0.1,1000,32,32,ok,507,3,510,151,658.0451,0.30695772,0.29607843,0.00588235,32.02576532
0.7,0.4,-0.1,1000,10,10,ok,11,1,12,3,62.77,0.17013866,0.25,0.08333333,2.73149584
0.7,0.8,-0.1,1000,90,90,ok,3733,3,3736,582,1762.01,0.31064563,0.15578158,0.000803,107.17739741
0.3,0.8,0.1,1000,16,16,capped,54203,186,54389,647,3672.6884,1.97568926,0.01189579,0.00341981,560.91893606
0.6,0.7,0.0,200,54,54,ok,391,4,395,64,319.8686,0.74535181,0.16202532,0.01012658,24.31814148
0.7,0.5,0.1,500,24,24,ok,0,0,0,0,1.6148,0.0,0.0,0.0,1.0
0.7,0.7,0.0,1000,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.4,-0.1,1000,9,9,ok,0,0,0,0,1.65,0.0,0.0,0.0,1.0
0.5,0.7,0.1,1000,51,51,ok,1881,41,1922,378,1562.9303,0.25178004,0.19667014,0.02133195,72.70839395
0.6,0.5,0.0,1000,75,75,ok,0,0,0,1,9.4082,0.0,0.0,0.0,1.0
0.5,0.6,0.1,500,18,18,ok,0,0,0,0,3.24,0.0,0.0,0.0,1.0
0.6,0.6,-0.1,200,15,15,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.5,0.6,0.1,200,3,3,ok,0,0,0,0,1.2205,0.0,0.0,0.0,1.0
0.4,0.7,0.0,500,11,11,ok,32882,36,32918,1860,2143.3027,0.78274201,0.05650404,0.00109363,418.06365497
0.4,0.6,0.1,200,75,75,ok,177,13,190,41,225.0081,0.55789948,0.21578947,0.06842105,16.5212972
0.4,0.6,0.1,200,5,5,ok,279,12,291,53,312.3079,0.58388838,0.18213058,0.04123711,20.8010223
0.5,0.8,0.1,500,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.5,-0.1,200,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.8,0.0,200,54,54,capped,61238,10,61248,1694,3665.4097,0.9312709,0.02765805,0.00016327,614.59411434
0.3,0.7,-0.1,500,74,74,capped,58598,128,58726,1198,3314.642,1.36198231,0.02039982,0.00217961,594.58025057
0.6,0.6,-0.1,200,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.8,0.0,1000,87,87,ok,756,7,763,226,749.3364,0.30947626,0.29619921,0.00917431,42.03346833
0.7,0.7,0.0,500,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.4,0.1,500,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,200,54,54,ok,0,0,0,0,0.6138,0.0,0.0,0.0,1.0
0.3,0.4,0.0,500,95,95,ok,17,5,22,10,46.7623,0.33049128,0.45454545,0.22727273,5.3937535
0.5,0.6,0.0,500,49,49,ok,0,0,0,0,2.6442,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,1000,85,85,ok,0,1,1,8,45.7662,0.0,8.0,1.0,18.0
0.4,0.5,0.0,200,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.4,0.7,-0.1,1000,32,32,ok,7083,106,7189,1013,1955.8601,0.32537509,0.14090972,0.01474475,165.95665659
0.3,0.5,0.0,200,2,2,ok,177,23,200,60,347.2741,0.3185524,0.3,0.115,19.07710532
0.3,0.8,-0.1,200,17,17,capped,56227,42,56269,506,3489.3238,2.65907765,0.00899252,0.00074641,570.6008056
0.7,0.6,0.1,500,34,34,ok,0,0,0,0,2.8338,0.0,0.0,0.0,1.0
0.4,0.5,0.1,200,7,7,ok,112,9,121,37,242.1383,0.3376245,0.30578512,0.07438017,13.20771045
0.7,0.5,0.1,500,4,4,ok,30,0,30,18,107.245,0.23706215,0.6,0.0,5.94486157
0.7,0.8,0.0,500,42,42,capped,57017,31,57048,3717,3324.8639,0.44927094,0.06515566,0.0005434,607.78534015
0.3,0.4,-0.1,1000,70,70,ok,0,2,2,4,28.3825,0.0,2.0,1.0,6.0
0.4,0.5,0.1,500,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.3,0.5,0.0,200,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.7,0.0,500,70,70,ok,2334,15,2349,302,930.5507,0.62392843,0.12856535,0.0063857,77.2361774
0.3,0.8,0.0,1000,30,30,capped,56710,155,56865,595,3936.4163,2.07287835,0.01046338,0.00272575,576.5987596
0.4,0.7,-0.1,200,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,500,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.6,0.8,0.0,500,8,8,capped,57054,21,57075,1545,3062.2445,1.13260984,0.02706965,0.00036794,586.13528274
0.7,0.6,0.0,500,86,86,ok,35,0,35,15,76.7914,0.39633046,0.42857143,0.0,5.88240493
0.6,0.6,0.0,200,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.6,0.0,1000,95,95,ok,842,70,912,176,878.1141,0.3474178,0.19298246,0.07675439,46.48949827
0.5,0.4,0.0,200,1,1,ok,0,0,0,1,6.9348,0.0,0.0,0.0,1.0
0.3,0.7,-0.1,1000,73,73,capped,53268,206,53474,1397,3545.4384,1.00363234,0.02612485,0.00385234,562.65141287
0.3,0.7,0.0,1000,61,61,ok,5534,137,5671,451,1735.7557,0.57862736,0.07952742,0.024158,135.30525488
0.7,0.8,0.1,500,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,0.1,500,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,-0.1,200,10,10,ok,0,0,0,0,2.8266,0.0,0.0,0.0,1.0
0.4,0.8,-0.1,500,93,93,capped,55668,75,55743,618,3094.6977,2.50531845,0.01108659,0.00134546,568.5562498
0.4,0.8,-0.1,200,10,10,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6,0.8,-0.1,500,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.6,-0.1,1000,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,0.1,1000,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.6,0.1,500,41,41,ok,562,48,610,103,624.0145,0.4436552,0.16885246,0.07868852,34.89928831
0.7,0.6,0.0,200,85,85,ok,14,0,14,16,81.8377,0.14747437,1.14285714,0.0,4.79019107
0.3,0.8,0.0,1000,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,-0.1,200,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,0.0,500,26,26,capped,57271,106,57377,921,3491.4137,1.6065998,0.01605173,0.00184743,582.7517135
0.7,0.7,0.1,500,2,2,ok,0,0,0,0,0.9127,0.0,0.0,0.0,1.0
0.5,0.4,-0.1,1000,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,1.0
0.4,0.6,0.1,500,67,67,ok,471,45,516,154,718.5014,0.2580831,0.29844961,0.0872093,34.94987732
0.4,0.4,0.0,1000,54,54,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.4,0.0,500,57,57,ok,0,0,0,0,7.738,0.0,0.0,0.0,1.0
0.5,0.8,0.1,1000,12,12,ok,3441,36,3477,394,1613.5892,0.43168279,0.11331608,0.01035375,99.35033305
0.6,0.8,-0.1,1000,11,11,ok,0,0,0,0,0.913,0.0,0.0,0.0,1.0
0.6,0.7,-0.1,500,18,18,ok,234,1,235,81,342.7251,0.37721705,0.34468085,0.00425532,19.79017022
0.3,0.6,0.1,500,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.6,0.5,0.0,1000,18,18,ok,0,0,0,0,2.0918,0.0,0.0,0.0,1.0
0.5,0.5,0.0,200,10,10,ok,89,10,99,48,284.3174,0.21150702,0.48484848,0.1010101,13.46390898
0.3,0.6,-0.1,200,59,59,ok,2576,33,2609,2291,411.247,0.26197723,0.87811422,0.01264852,138.70891724
0.6,0.4,0.1,200,3,3,ok,0,0,0,0,1.0607,0.0,0.0,0.0,1.0
0.4,0.8,0.0,200,59,59,capped,52310,86,52396,1108,3337.5795,1.29743666,0.02114665,0.00164135,551.15452521
0.4,0.6,0.1,200,86,86,ok,2605,9,2614,957,418.7573,0.5885324,0.36610559,0.003443,100.10481259
0.7,0.5,-0.1,200,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,1.0
0.4,0.4,-0.1,1000,36,36,ok,10,5,15,9,92.5825,0.09909341,0.6,0.33333333,4.99337082
0.3,0.8,-0.1,500,39,39,capped,55664,112,55776,673,3264.622,2.20577911,0.01206612,0.00200803,569.70836244
0.7,0.4,0.0,200,93,93,ok,0,0,0,1,6.562,0.0,0.0,0.0,1.0
0.3,0.4,0.0,500,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.4,0.1,500,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.4,0.5,0.1,1000,62,62,ok,44,3,47,14,86.0027,0.44878221,0.29787234,0.06382979,6.92006684
0.3,0.8,-0.1,1000,53,53,capped,62625,138,62763,570,4262.8476,2.19266926,0.00908178,0.00219875,614.64395105
0.6,0.4,0.1,200,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,-0.1,1000,4,4,capped,59985,50,60035,1122,3827.0722,1.28264008,0.0186891,0.00083285,601.56211748
0.7,0.5,0.1,1000,75,75,ok,0,0,0,1,3.9955,0.0,0.0,0.0,1.0
0.6,0.6,0.1,1000,85,85,ok,17,1,18,13,94.2049,0.15969705,0.72222222,0.05555556,4.80499435
0.6,0.8,-0.1,200,2,2,capped,55456,75,55531,2569,3411.7862,0.60900121,0.04626245,0.0013506,586.84677529
0.6,0.5,0.1,200,63,63,ok,0,0,0,4,28.8008,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,67,67,capped,58984,111,59095,1758,3680.5594,0.86253094,0.02974871,0.00187833,602.35750453
0.3,0.7,-0.1,500,18,18,ok,7172,68,7240,801,910.6184,0.87413611,0.11063536,0.00939227,161.45993488
0.6,0.6,0.1,500,77,77,ok,0,0,0,1,2.386,0.0,0.0,0.0,1.0
0.4,0.6,-0.1,200,18,18,ok,123,14,137,55,255.4755,0.3106162,0.40145985,0.10218978,15.79762063
0.6,0.6,0.0,200,78,78,ok,296,4,300,73,432.3317,0.39575691,0.24333333,0.01333333,21.72842945
0.5,0.6,0.1,1000,93,93,ok,99,6,105,44,215.719,0.3187016,0.41904762,0.05714286,12.84885542
0.6,0.5,0.1,500,82,82,ok,3,0,3,6,25.7124,0.11007081,2.0,0.0,3.0
0.5,0.7,0.1,500,74,74,ok,0,0,0,0,2.5545,0.0,0.0,0.0,1.0
0.4,0.4,-0.1,1000,12,12,ok,0,1,1,1,14.3656,0.0,1.0,1.0,4.0
0.5,0.4,-0.1,500,23,23,ok,0,0,0,1,8.4571,0.0,0.0,0.0,1.0
0.6,0.8,0.0,500,29,29,capped,57601,24,57625,1515,3126.7236,1.14069099,0.02629067,0.00041649,589.47597266
0.3,0.4,-0.1,500,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.3,0.6,0.0,500,97,97,ok,648,66,714,84,650.1559,0.54167606,0.11764706,0.09243697,37.53537901
0.5,0.7,0.0,500,27,27,ok,563,29,592,145,633.6902,0.36263134,0.24493243,0.04898649,35.43271297
0.7,0.5,-0.1,1000,10,10,ok,24,0,24,9,86.7512,0.25381041,0.375,0.0,4.40268675
0.5,0.5,0.1,200,99,99,ok,72,3,75,28,221.5278,0.25391841,0.37333333,0.04,9.7751719
0.5,0.6,0.0,500,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,1.0
0.3,0.4,-0.1,200,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.4,0.0,1000,96,96,ok,0,0,0,0,2.3729,0.0,0.0,0.0,1.0
0.3,0.6,0.1,500,15,15,ok,426,37,463,106,530.3783,0.38990305,0.22894168,0.07991361,30.5666992
0.7,0.5,-0.1,200,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.6,-0.1,1000,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,1.0
0.4,0.6,0.1,200,33,33,ok,616,25,641,90,510.2242,0.63542755,0.14040562,0.03900156,33.89912543
0.5,0.4,-0.1,500,15,15,ok,12,1,13,3,42.8444,0.27192574,0.23076923,0.07692308,2.82009979
0.7,0.8,0.0,200,29,29,capped,57547,11,57558,2255,3395.9904,0.7195572,0.03917787,0.00019111,596.28095523
0.3,0.5,0.1,1000,95,95,ok,64,10,74,26,148.4816,0.34208726,0.35135135,0.13513514,10.40505995
0.3,0.8,0.1,1000,20,20,capped,54806,197,55003,481,3839.1912,2.45704002,0.00874498,0.00358162,563.46368485
0.5,0.8,0.0,200,52,52,ok,48189,49,48238,1932,2800.1269,0.84692802,0.04005141,0.0010158,530.92054078
0.4,0.6,-0.1,200,55,55,ok,1225,13,1238,156,453.1951,1.05587123,0.12600969,0.01050081,50.48551812
0.4,0.4,0.1,200,65,65,ok,0,0,0,0,3.0179,0.0,0.0,0.0,1.0
0.7,0.6,0.0,200,49,49,ok,28,0,28,9,64.9258,0.39565264,0.32142857,0.0,4.68910518
