alpha,beta,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.7,0.8,42,42,capped,61176,5,61181,2848,3798.6379,0.54629309,0.0465504,8.172e-05,625.38522068
0.3,0.4,31,31,ok,0,0,0,0,0.9109,0.0,0.0,0.0,1.0
0.6,0.6,63,63,ok,53,0,53,36,196.4715,0.19835237,0.67924528,0.0,9.11812715
0.7,0.4,27,27,ok,0,0,0,0,0.9176,0.0,0.0,0.0,1.0
0.3,0.4,12,12,ok,3,1,4,3,34.5417,0.08432197,0.75,0.25,2.1875
0.3,0.5,49,49,ok,0,0,0,0,1.3486,0.0,0.0,0.0,1.0
0.4,0.7,67,67,capped,55203,74,55277,1545,3126.3442,1.07339603,0.02795014,0.00133871,574.80909054
0.5,0.6,12,12,ok,0,0,0,0,1.8113,0.0,0.0,0.0,1.0
0.7,0.8,13,13,capped,51734,2,51736,2181,3041.6663,0.74565719,0.04215633,3.866e-05,556.8682869
0.6,0.7,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.5,5,5,ok,58,3,61,11,127.0064,0.41141442,0.18032787,0.04918033,7.38493965
0.5,0.8,50,50,capped,54285,24,54309,1674,3366.104,0.90907288,0.03082362,0.00044192,569.15650673
0.4,0.8,82,82,capped,59259,29,59288,610,3368.7858,2.47755085,0.01028876,0.00048914,591.43909199
0.7,0.7,54,54,ok,134,0,134,33,110.9028,0.90847022,0.24626866,0.0,12.55902135
0.4,0.8,95,95,capped,54493,42,54535,705,3423.8444,1.97710992,0.01292748,0.00077015,561.00986745
0.6,0.8,11,11,ok,0,0,0,0,0.913,0.0,0.0,0.0,1.0
0.4,0.8,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.4,0.4,90,90,ok,0,0,0,0,2.055,0.0,0.0,0.0,1.0
0.3,0.4,50,50,ok,12,5,17,4,70.6004,0.16343344,0.23529412,0.29411765,4.0674074
0.3,0.6,12,12,ok,1741,43,1784,185,880.2699,0.69396576,0.10369955,0.02410314,63.98311659
0.7,0.6,30,30,ok,88,1,89,56,299.0442,0.18863516,0.62921348,0.01123596,12.63857461
0.7,0.8,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.6,14,14,ok,115,1,116,43,202.366,0.3973966,0.37068966,0.00862069,12.65454674
0.5,0.7,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.8,69,69,capped,53137,5,53142,2036,3649.088,0.6817285,0.03831245,9.409e-05,564.85257129
0.4,0.6,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.8,84,84,capped,55366,3,55369,2304,3677.077,0.62633397,0.04161173,5.418e-05,582.34646067
0.7,0.8,18,18,capped,55659,3,55662,2378,3828.7602,0.58664575,0.04272214,5.39e-05,585.02191483
0.5,0.6,64,64,ok,0,0,0,0,1.2242,0.0,0.0,0.0,1.0
0.6,0.6,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.5,27,27,ok,22,11,33,4,77.9727,0.27129795,0.12121212,0.33333333,5.91893278
0.6,0.5,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.4,0.4,50,50,ok,0,0,0,2,9.9233,0.0,0.0,0.0,1.0
0.3,0.5,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.7,19,19,ok,3647,57,3704,439,889.117,0.76100597,0.11852052,0.01538877,104.63200716
0.7,0.5,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.3,0.8,44,44,capped,58592,119,58711,531,3274.3897,2.83581961,0.0090443,0.00202688,587.77374635
0.3,0.7,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.6,0.5,17,17,ok,0,0,0,1,2.7171,0.0,0.0,0.0,1.0
0.3,0.5,97,97,ok,0,0,0,0,1.0427,0.0,0.0,0.0,1.0
0.6,0.7,63,63,ok,5562,9,5571,2126,1129.6675,0.22118475,0.3816191,0.00161551,167.36028292
0.3,0.5,93,93,ok,107,28,135,41,249.3281,0.30436415,0.3037037,0.20740741,15.94151191
0.6,0.6,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,86,86,capped,55972,133,56105,944,2943.9831,1.82110509,0.01682559,0.00237056,574.8440958
0.4,0.6,20,20,ok,0,0,0,0,2.2699,0.0,0.0,0.0,1.0
0.3,0.8,83,83,capped,54635,62,54697,729,3322.3207,1.98369485,0.01332797,0.00113352,562.54676357
0.6,0.6,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.7,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.4,11,11,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.7,90,90,ok,0,0,0,0,2.7252,0.0,0.0,0.0,1.0
0.5,0.5,6,6,ok,0,0,0,3,27.6628,0.0,0.0,0.0,1.0
0.5,0.4,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.5,0.5,63,63,ok,45,6,51,28,178.855,0.19656289,0.54901961,0.11764706,9.16254188
0.6,0.7,17,17,ok,5138,11,5149,2036,1034.292,0.23256784,0.39541659,0.00213634,160.46742322
0.5,0.5,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,62,62,capped,56814,265,57079,569,4302.8777,1.97365047,0.00996864,0.00464269,578.8659635
0.5,0.5,53,53,ok,7,0,7,3,29.0914,0.2336123,0.42857143,0.0,2.01175419
0.4,0.6,45,45,ok,79,7,86,30,130.3022,0.46637153,0.34883721,0.08139535,10.93664033
0.5,0.4,22,22,ok,0,0,0,0,1.1953,0.0,0.0,0.0,1.0
0.3,0.6,81,81,ok,557,52,609,104,584.777,0.46691171,0.17077176,0.08538588,35.13518082
0.6,0.8,2,2,capped,59188,15,59203,2161,3586.9819,0.72980011,0.03650153,0.00025337,606.06151195
0.5,0.6,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.5,15,15,ok,45,8,53,29,137.6714,0.25338385,0.54716981,0.1509434,9.66904219
0.6,0.8,67,67,capped,60041,14,60055,1629,3463.8313,1.00252726,0.02712514,0.00023312,606.31497671
0.3,0.6,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,12,12,capped,54331,78,54409,1389,3393.3535,1.07528575,0.02552886,0.00143359,567.48989302
0.4,0.4,22,22,ok,0,0,0,0,1.1953,0.0,0.0,0.0,1.0
0.5,0.8,3,3,capped,60137,17,60154,1202,3774.6246,1.22364943,0.01998205,0.00028261,602.78973285
0.3,0.8,66,66,capped,54535,125,54660,504,3560.4013,2.53594262,0.00922064,0.00228686,560.65905383
0.4,0.4,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.6,0.5,78,78,ok,25,0,25,15,121.9929,0.17819989,0.6,0.0,5.26446508
0.7,0.5,57,57,ok,0,0,0,1,10.9046,0.0,0.0,0.0,1.0
0.7,0.8,40,40,capped,56014,5,56019,4341,3714.1078,0.33959502,0.07749157,8.926e-05,607.13294863
0.7,0.7,85,85,ok,226,1,227,92,415.4159,0.2833506,0.40528634,0.00440529,20.21305608
0.5,0.7,12,12,ok,0,0,0,0,1.8113,0.0,0.0,0.0,1.0
0.7,0.8,7,7,ok,9664,4,9668,2292,1019.1806,0.39641,0.23707075,0.00041374,216.14218575
0.3,0.7,91,91,ok,5955,66,6021,840,920.9193,0.68791113,0.13951171,0.01096163,146.72591008
0.5,0.4,33,33,ok,5,0,5,4,23.0773,0.20832987,0.8,0.0,2.02547445
0.3,0.5,92,92,ok,0,0,0,1,12.0169,0.0,0.0,0.0,1.0
0.4,0.8,11,11,capped,54288,61,54349,766,3485.9291,1.79832175,0.0140941,0.00112238,560.57542465
0.5,0.4,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.6,0.6,18,18,ok,0,0,0,0,2.0918,0.0,0.0,0.0,1.0
0.3,0.7,11,11,capped,49409,151,49560,1221,3067.5433,1.21930554,0.0246368,0.00304681,533.6456153
0.6,0.7,42,42,ok,174,4,178,41,197.6943,0.62421768,0.23033708,0.02247191,15.31897686
0.6,0.7,38,38,ok,382,3,385,90,436.13,0.46099239,0.23376623,0.00779221,25.32320222
0.3,0.4,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.6,0.6,3,3,ok,0,0,0,0,1.2205,0.0,0.0,0.0,1.0
0.7,0.7,11,11,ok,0,0,0,0,0.913,0.0,0.0,0.0,1.0
0.7,0.6,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.5,70,70,ok,33,14,47,17,133.627,0.21107359,0.36170213,0.29787234,8.85768555
0.4,0.5,23,23,ok,168,6,174,51,225.3339,0.4937484,0.29310345,0.03448276,16.04465141
0.4,0.6,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.5,54,54,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.8,49,49,capped,55509,141,55650,616,3424.6511,2.26377908,0.01106918,0.00253369,568.58782569
0.5,0.5,19,19,ok,26,0,26,7,63.1881,0.38455133,0.26923077,0.0,4.28677232
0.5,0.5,57,57,ok,8,2,10,8,56.5988,0.13087575,0.8,0.2,3.85828832
0.6,0.6,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.7,36,36,ok,1580,4,1584,235,1000.9738,0.47118295,0.14835859,0.00252525,60.20287357
0.3,0.6,54,54,ok,1761,75,1836,200,913.0077,0.64292995,0.10893246,0.04084967,66.60126612
0.7,0.7,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.6,62,62,ok,36,4,40,12,75.8812,0.42359432,0.3,0.1,6.43650769
0.3,0.5,20,20,ok,89,11,100,34,165.2372,0.40195489,0.34,0.11,12.33205267
0.6,0.8,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.5,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.5,33,33,ok,10,0,10,7,40.7724,0.22921863,0.7,0.0,3.03661581
0.6,0.4,96,96,ok,0,0,0,0,1.3491,0.0,0.0,0.0,1.0
0.5,0.7,17,17,capped,52598,18,52616,2225,3391.934,0.66695861,0.04228752,0.0003421,563.40698911
0.5,0.4,34,34,ok,0,0,0,0,2.4431,0.0,0.0,0.0,1.0
0.5,0.8,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,36,36,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.3,0.5,71,71,ok,22,14,36,19,101.8763,0.18146906,0.52777778,0.38888889,8.90301189
0.6,0.4,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,92,92,ok,10,2,12,2,28.3869,0.34536814,0.16666667,0.16666667,2.74550351
0.4,0.8,81,81,capped,61401,34,61435,636,3749.6368,2.22488941,0.0103524,0.00055343,605.7098931
0.6,0.8,77,77,capped,58968,21,58989,1324,3646.1721,1.13571468,0.02244486,0.000356,596.46197319
0.3,0.8,23,23,capped,55889,96,55985,395,3294.4503,3.42718994,0.00705546,0.00171475,568.13669128
0.3,0.4,7,7,ok,40,6,46,8,91.7262,0.40377816,0.17391304,0.13043478,6.55633176
0.6,0.5,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.6,0.4,33,33,ok,0,0,0,0,6.8608,0.0,0.0,0.0,1.0
0.5,0.6,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.7,0.6,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,1.0
0.3,0.6,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.4,82,82,ok,0,0,0,0,2.2764,0.0,0.0,0.0,1.0
0.6,0.5,71,71,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.4,0.8,62,62,capped,56994,41,57035,922,3677.7761,1.51632731,0.01616551,0.00071886,579.84478974
0.3,0.8,54,54,capped,59836,93,59929,503,3860.5211,2.57039168,0.00839327,0.00155184,595.20830528
0.6,0.7,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.5,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,11,11,ok,503,52,555,103,678.6868,0.36509221,0.18558559,0.09369369,33.70012675
0.6,0.8,33,33,capped,53952,10,53962,2122,3394.2929,0.71534274,0.03932397,0.00018532,571.25634385
0.3,0.8,2,2,capped,54007,104,54111,581,3405.6232,2.32866139,0.01073719,0.00192198,557.53240471
0.7,0.8,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.8,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.5,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.8,15,15,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5,0.6,93,93,ok,99,6,105,44,215.719,0.3187016,0.41904762,0.05714286,12.84885542
0.5,0.4,17,17,ok,0,0,0,0,10.5385,0.0,0.0,0.0,1.0
0.5,0.8,66,66,capped,60654,34,60688,1072,3668.0783,1.41089026,0.01766412,0.00056024,605.14184002
0.3,0.4,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.8,95,95,capped,53460,1,53461,2425,3649.151,0.58019735,0.04536017,1.871e-05,570.91709989
0.7,0.5,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.5,0.5,99,99,ok,72,3,75,28,221.5278,0.25391841,0.37333333,0.04,9.7751719
0.6,0.5,75,75,ok,10,1,11,10,48.4585,0.18760189,0.90909091,0.09090909,3.96416042
0.5,0.7,85,85,ok,10422,30,10452,2756,1177.5399,0.30989691,0.26368159,0.00287026,233.14330107
0.7,0.8,29,29,ok,19251,3,19254,2799,1358.6259,0.48877072,0.14537239,0.00015581,316.69116308
0.5,0.5,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.8,10,10,capped,58073,19,58092,2839,3686.0827,0.53605531,0.04887076,0.00032707,605.6417566
0.7,0.7,81,81,ok,556,4,560,161,714.4257,0.29817909,0.2875,0.00714286,33.90298414
0.3,0.4,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.8,29,29,capped,57720,17,57737,791,3550.8219,1.8243986,0.01370005,0.00029444,582.92729837
0.3,0.7,59,59,ok,46315,176,46491,1257,2961.2689,1.15256116,0.02703749,0.00378568,512.95682397
0.7,0.6,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,61,61,ok,0,0,0,0,2.487,0.0,0.0,0.0,1.0
0.7,0.7,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,82,82,capped,60265,20,60285,1139,3649.1773,1.33290406,0.01889359,0.00033176,603.05000219
0.6,0.7,39,39,ok,386,2,388,105,483.4506,0.38947657,0.27061856,0.00515464,26.14629475
0.3,0.4,45,45,ok,0,0,0,0,2.3923,0.0,0.0,0.0,1.0
0.6,0.7,67,67,ok,1457,6,1463,212,964.6807,0.48408472,0.14490772,0.00410116,57.01447104
0.3,0.8,47,47,capped,56999,78,57077,541,3303.5881,2.69167931,0.00947842,0.00136657,576.68477319
0.3,0.8,34,34,capped,58964,118,59082,536,3380.2926,2.74268247,0.00907214,0.00199722,590.24608997
0.7,0.6,47,47,ok,74,0,74,20,105.0659,0.58693309,0.27027027,0.0,8.6163806
0.5,0.4,23,23,ok,0,1,1,2,20.4779,0.0,2.0,1.0,6.0
0.5,0.7,47,47,ok,713,31,744,149,644.0722,0.44458582,0.20026882,0.04166667,39.50604079
0.4,0.6,3,3,ok,16,0,16,3,22.4926,0.69062597,0.1875,0.0,2.90171352
0.4,0.7,95,95,capped,62226,57,62283,1263,3832.8154,1.19112716,0.02027841,0.00091518,617.49945592
0.3,0.7,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.5,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,37,37,capped,62731,45,62776,671,3823.1177,2.12818885,0.0106888,0.00071683,614.79738499
0.3,0.6,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.6,10,10,ok,45,0,45,35,176.2219,0.18915547,0.77777778,0.0,8.65552489
0.3,0.6,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.8,77,77,capped,56854,25,56879,1789,3383.5784,0.88951408,0.03145273,0.00043953,587.33029535
0.4,0.4,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.7,0.5,45,45,ok,13,0,13,6,61.2002,0.200394,0.46153846,0.0,3.1096636
0.6,0.7,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.5,14,14,ok,0,0,0,0,10.6461,0.0,0.0,0.0,1.0
0.5,0.8,55,55,capped,63436,18,63454,1398,3572.9588,1.1852118,0.02203171,0.00028367,625.89451447
0.7,0.6,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.8,69,69,capped,58454,76,58530,672,3364.2099,2.25068054,0.01148129,0.00129848,587.55431623
0.3,0.6,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.5,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.7,41,41,ok,2611,1,2612,533,1125.0879,0.36662048,0.20405819,0.00038285,87.91643918
0.7,0.8,47,47,ok,4509,7,4516,893,1010.1441,0.4495186,0.19774136,0.00155004,126.12831252
0.3,0.8,74,74,capped,60097,107,60204,638,3491.9585,2.33199363,0.0105973,0.00177729,598.46736869
0.4,0.7,19,19,ok,36195,26,36221,1750,2384.5302,0.8204914,0.04831451,0.00071782,441.96150934
0.4,0.7,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.7,99,99,ok,1661,7,1668,261,1119.1104,0.41113976,0.15647482,0.00419664,62.85790531
0.4,0.4,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,75,75,ok,2222,3,2225,228,891.1068,0.76022201,0.10247191,0.00134831,72.40695901
0.4,0.5,77,77,ok,0,0,0,5,15.6343,0.0,0.0,0.0,1.0
0.6,0.8,34,34,ok,35796,12,35808,2446,2378.0184,0.59123603,0.06830876,0.00033512,446.78982664
0.6,0.8,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.4,0.8,20,20,ok,46429,95,46524,1163,2815.026,1.30588089,0.02499785,0.00204196,511.29061321
0.7,0.7,96,96,ok,248,1,249,87,339.9223,0.39014894,0.34939759,0.00401606,20.63578924
0.5,0.4,30,30,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.6,4,4,ok,678,79,757,142,803.8881,0.34851281,0.18758256,0.10435931,41.92236005
0.4,0.7,61,61,ok,3640,29,3669,698,972.4286,0.46907338,0.19024257,0.00790406,109.82319569
0.3,0.8,81,81,capped,57049,69,57118,678,4080.0958,1.7972069,0.01187016,0.00120803,578.23632094
0.6,0.6,13,13,ok,0,0,0,0,1.6305,0.0,0.0,0.0,1.0
0.6,0.5,54,54,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,15,15,ok,16124,45,16169,2352,1314.06,0.50042285,0.14546354,0.0027831,282.6515119
0.6,0.8,20,20,ok,0,0,0,1,2.4172,0.0,0.0,0.0,1.0
0.7,0.6,49,49,ok,0,0,0,0,2.3779,0.0,0.0,0.0,1.0
0.4,0.8,91,91,capped,56468,31,56499,712,3662.5502,1.89872816,0.01260199,0.00054868,574.08795726
0.3,0.7,97,97,ok,9592,62,9654,765,1020.2777,1.08686268,0.07924177,0.00642221,189.51550423
0.3,0.7,24,24,ok,0,0,0,1,1.8674,0.0,0.0,0.0,1.0
0.7,0.6,45,45,ok,0,0,0,0,8.503,0.0,0.0,0.0,1.0
0.3,0.7,67,67,capped,56403,142,56545,1142,3441.4457,1.31959204,0.0201963,0.00251127,579.84254415
0.5,0.6,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.7,49,49,ok,0,0,0,0,1.3486,0.0,0.0,0.0,1.0
0.4,0.6,33,33,ok,346,29,375,104,540.6052,0.31373697,0.27733333,0.07733333,27.53908133
0.7,0.4,38,38,ok,0,0,0,1,8.3382,0.0,0.0,0.0,1.0
0.4,0.4,67,67,ok,0,0,0,2,11.1368,0.0,0.0,0.0,1.0
0.4,0.8,27,27,capped,59248,39,59287,786,3865.2147,1.73008068,0.01325754,0.00065782,593.27040185
0.7,0.8,69,69,ok,31536,1,31537,3300,2207.3562,0.42019924,0.104639,3.171e-05,424.34783134
0.4,0.7,53,53,ok,7660,15,7675,1548,943.4247,0.49267931,0.20169381,0.0019544,180.28861262
0.4,0.5,24,24,ok,0,0,0,0,1.8674,0.0,0.0,0.0,1.0
0.5,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,84,84,capped,61653,83,61736,592,3285.0313,2.7121182,0.00958922,0.00134443,607.70775392
0.6,0.7,75,75,ok,2795,8,2803,551,1102.1995,0.38952972,0.1965751,0.00285408,91.80521824
0.6,0.8,22,22,ok,36067,9,36076,1639,2254.9722,0.91974884,0.04543187,0.00024947,439.36343521
0.5,0.7,88,88,ok,4968,15,4983,1276,958.7771,0.3765698,0.25607064,0.00301023,141.44500464
0.6,0.6,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.7,97,97,ok,0,0,0,0,2.1097,0.0,0.0,0.0,1.0
0.7,0.8,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.5,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.7,26,26,ok,6091,21,6112,2061,1005.5849,0.28029482,0.3372055,0.00343586,172.61727775
0.6,0.8,78,78,capped,55339,9,55348,1702,3444.3563,0.89159669,0.03075089,0.00016261,576.19109977
0.4,0.4,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,4,4,ok,115,2,117,44,239.0805,0.33403444,0.37606838,0.01709402,12.88445191
0.7,0.7,5,5,ok,0,0,0,0,1.513,0.0,0.0,0.0,1.0
0.3,0.7,5,5,capped,51356,61,51417,1055,3376.2421,1.31696924,0.02051851,0.00118638,543.68568608
0.6,0.6,53,53,ok,65,0,65,21,135.6961,0.39587726,0.32307692,0.0,8.23129676
0.3,0.8,13,13,capped,54176,78,54254,576,3084.3032,2.59838304,0.01061673,0.00143768,558.17774175
0.5,0.5,15,15,ok,50,1,51,23,142.9805,0.28430727,0.45098039,0.01960784,7.82977152
0.3,0.7,33,33,capped,58363,73,58436,960,3246.5768,1.69592272,0.01642823,0.00124923,589.76658227
0.3,0.4,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.8,9,9,capped,58827,31,58858,1265,3076.2485,1.40094998,0.02149241,0.00052669,595.12530255
0.4,0.5,30,30,ok,0,0,0,0,3.7932,0.0,0.0,0.0,1.0
0.4,0.4,20,20,ok,0,0,0,0,0.9108,0.0,0.0,0.0,1.0
0.5,0.8,53,53,capped,59369,23,59392,1384,3732.2995,1.07188784,0.0233028,0.00038726,599.69699831
0.6,0.6,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.5,5,5,ok,0,0,0,0,3.4116,0.0,0.0,0.0,1.0
0.7,0.7,9,9,ok,494,8,502,203,850.9909,0.19158406,0.40438247,0.01593625,34.68129167
0.7,0.8,36,36,capped,57478,6,57484,2806,3448.1747,0.57361008,0.04881358,0.00010438,601.24186327
0.5,0.4,61,61,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.6,0.5,32,32,ok,0,0,0,1,14.3464,0.0,0.0,0.0,1.0
0.4,0.7,85,85,ok,3698,33,3731,621,1025.6302,0.50008156,0.16644331,0.00884481,108.93792444
0.3,0.8,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.6,1,1,ok,278,13,291,100,514.0414,0.27040622,0.34364261,0.04467354,23.72105221
0.6,0.5,64,64,ok,0,0,0,0,1.0697,0.0,0.0,0.0,1.0
0.5,0.5,91,91,ok,0,0,0,2,2.5785,0.0,0.0,0.0,1.0
0.7,0.5,7,7,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.5,18,18,ok,0,0,0,0,2.0918,0.0,0.0,0.0,1.0
0.4,0.6,65,65,ok,365,14,379,83,449.6846,0.44354097,0.21899736,0.03693931,25.47552678
0.7,0.8,15,15,ok,9699,7,9706,2440,1088.9626,0.3506552,0.25139089,0.0007212,219.28413399
0.6,0.7,15,15,ok,618,23,641,222,1018.9182,0.188362,0.34633385,0.03588144,39.90026342
0.4,0.7,4,4,capped,55580,67,55647,1374,3130.1303,1.20464379,0.02469136,0.00120402,575.46346341
0.4,0.7,13,13,ok,2012,26,2038,179,841.239,0.8572438,0.08783121,0.01275761,68.15181196
0.6,0.8,61,61,ok,33138,10,33148,1466,2018.2346,1.04848664,0.0442259,0.00030168,414.79922547
0.7,0.4,48,48,ok,0,0,0,0,5.8029,0.0,0.0,0.0,1.0
0.6,0.5,2,2,ok,13,0,13,5,37.1611,0.33316943,0.38461538,0.0,2.9459971
0.6,0.4,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.4,19,19,ok,0,0,0,0,6.8022,0.0,0.0,0.0,1.0
0.3,0.6,33,33,ok,18435,84,18519,2337,1399.3541,0.54058001,0.12619472,0.00453588,304.74146833
0.3,0.8,40,40,capped,56415,76,56491,466,3578.2428,2.78553327,0.0082491,0.00134535,572.02125095
0.4,0.7,96,96,ok,41734,67,41801,1525,2822.4952,0.90992048,0.03648238,0.00160283,481.19692424
0.4,0.7,40,40,capped,55764,63,55827,1697,2966.1143,1.04620782,0.03039748,0.00112849,579.87145016
0.6,0.7,45,45,ok,521,4,525,163,674.2808,0.29379282,0.31047619,0.00761905,33.0703887
0.5,0.8,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,17,17,capped,56495,35,56530,1000,3399.6924,1.51069816,0.01768972,0.00061914,577.2240868
0.5,0.8,34,34,ok,40046,15,40061,1491,2289.7753,1.09924906,0.03721824,0.00037443,467.50706619
0.4,0.6,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.6,0.8,7,7,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.7,0.4,87,87,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,32,32,capped,52094,31,52125,2180,3289.1869,0.69464723,0.04182254,0.00059472,559.78801733
0.5,0.6,52,52,ok,47,3,50,22,86.0539,0.4476799,0.44,0.06,7.9724038
0.7,0.7,8,8,ok,3961,6,3967,1406,1133.0432,0.23213113,0.354424,0.00151248,130.81575903
0.7,0.4,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
