alpha,beta,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.4,0.3,158,158,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.2,0.3,62,62,ok,0,0,0,0,1.5322,0.0,0.0,0.0,1.0
0.6,0.6,105,105,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.6,116,116,ok,0,0,0,0,2.6284,0.0,0.0,0.0,1.0
0.2,0.8,145,145,capped,54709,206,54915,458,3338.7303,2.93658946,0.00834016,0.00375125,562.73174813
0.4,0.8,188,188,capped,56143,63,56206,789,3605.1495,1.75174375,0.01403765,0.00112088,573.24020604
0.2,0.6,182,182,ok,46787,133,46920,1113,2662.2093,1.4488459,0.02372123,0.00283461,513.95364816
0.7,0.5,121,121,ok,0,0,0,1,2.9771,0.0,0.0,0.0,1.0
0.3,0.7,145,145,ok,34370,72,34442,1465,2278.3145,0.96394337,0.04253528,0.00209047,425.59598972
0.3,0.3,14,14,ok,0,0,0,0,1.5322,0.0,0.0,0.0,1.0
0.4,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.5,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.6,0.3,70,70,ok,0,0,0,2,1.6463,0.0,0.0,0.0,1.0
0.5,0.5,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.6,112,112,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.2,0.5,86,86,ok,151,34,185,31,282.8857,0.40746914,0.16756757,0.18378378,17.26936977
0.5,0.7,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.6,0.4,71,71,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.7,30,30,ok,463,5,468,175,809.8539,0.20789385,0.37393162,0.01068376,32.21206524
0.5,0.4,93,93,ok,0,0,0,2,18.116,0.0,0.0,0.0,1.0
0.6,0.4,69,69,ok,0,0,0,0,2.0453,0.0,0.0,0.0,1.0
0.7,0.7,103,103,ok,562,8,570,176,774.6954,0.2628429,0.30877193,0.01403509,35.11083184
0.4,0.5,44,44,ok,87,3,90,42,201.5175,0.30403125,0.46666667,0.03333333,11.71317039
0.2,0.6,39,39,ok,42355,114,42469,1618,2665.8435,0.92479799,0.03809838,0.00268431,487.59399565
0.3,0.3,174,174,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.8,54,54,ok,1095,0,1095,139,594.7656,0.77031861,0.12694064,0.0,46.07351862
0.5,0.8,136,136,capped,57182,27,57209,1153,3486.3874,1.30897886,0.02015417,0.00047195,583.16022266
0.6,0.3,189,189,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.6,0.5,192,192,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,150,150,capped,56705,12,56717,1382,3360.1032,1.13872939,0.02436659,0.00021158,582.05458018
0.6,0.5,169,169,ok,0,0,0,1,14.548,0.0,0.0,0.0,1.0
0.4,0.4,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.6,48,48,ok,17,0,17,9,72.4831,0.21517187,0.52941176,0.0,3.89132916
0.4,0.7,62,62,ok,7773,32,7805,1268,923.9552,0.61496677,0.16245996,0.00409994,176.74391672
0.2,0.7,100,100,capped,54905,200,55105,524,3380.2718,2.60300907,0.00950912,0.00362943,564.61433621
0.7,0.3,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.3,42,42,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.6,120,120,ok,392,20,412,113,544.3621,0.3380793,0.27427184,0.04854369,28.47001456
0.7,0.4,177,177,ok,0,0,0,0,1.1937,0.0,0.0,0.0,1.0
0.3,0.8,152,152,capped,55609,264,55873,738,4102.3036,1.61760794,0.01320853,0.004725,572.56082859
0.7,0.4,169,169,ok,0,0,0,2,13.148,0.0,0.0,0.0,1.0
0.4,0.8,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.6,93,93,ok,488,23,511,121,635.1745,0.3476438,0.23679061,0.04500978,31.79103952
0.3,0.4,49,49,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.4,157,157,ok,0,0,0,0,2.4996,0.0,0.0,0.0,1.0
0.6,0.5,24,24,ok,0,0,0,0,1.6148,0.0,0.0,0.0,1.0
0.2,0.5,12,12,ok,360,125,485,96,625.4943,0.29364533,0.19793814,0.25773196,35.79243485
0.3,0.3,32,32,ok,0,0,0,0,2.5838,0.0,0.0,0.0,1.0
0.6,0.3,124,124,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.3,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.4,0.5,133,133,ok,16,1,17,11,67.295,0.21419734,0.64705882,0.05882353,4.43717171
0.5,0.4,189,189,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.6,0.8,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.3,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.4,103,103,ok,0,0,0,0,8.5265,0.0,0.0,0.0,1.0
0.3,0.4,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,142,142,ok,0,0,0,0,8.6191,0.0,0.0,0.0,1.0
0.6,0.8,199,199,ok,40565,8,40573,1922,2370.735,0.84622787,0.0473714,0.00019718,476.01285088
0.4,0.3,140,140,ok,0,0,0,0,2.0861,0.0,0.0,0.0,1.0
0.2,0.3,157,157,ok,0,0,0,0,2.7636,0.0,0.0,0.0,1.0
0.2,0.7,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,32,32,capped,56213,141,56354,710,3459.9948,2.00574768,0.01259893,0.00250204,574.22243207
0.3,0.8,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.7,154,154,ok,1251,16,1267,166,747.64,0.6290471,0.13101815,0.01262826,51.60735734
0.5,0.5,62,62,ok,0,0,0,4,22.8839,0.0,0.0,0.0,1.0
0.5,0.5,55,55,ok,6,5,11,15,104.1945,0.05007359,1.36363636,0.45454545,6.54401085
0.3,0.3,160,160,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.6,0.5,116,116,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.4,164,164,ok,5,0,5,7,49.3144,0.09475727,1.4,0.0,2.7006326
0.3,0.8,191,191,capped,56802,213,57015,815,3987.7612,1.55673035,0.01429448,0.00373586,580.38634097
0.6,0.4,61,61,ok,0,0,0,0,2.487,0.0,0.0,0.0,1.0
0.7,0.4,165,165,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.2,0.8,128,128,capped,58059,141,58200,334,3629.0085,3.68630982,0.00573883,0.00242268,582.67406295
0.7,0.6,26,26,ok,128,0,128,47,254.1189,0.34265391,0.3671875,0.0,13.36315439
0.7,0.8,89,89,capped,56290,2,56292,2749,3363.0572,0.58749551,0.04883465,3.553e-05,592.87231197
0.6,0.4,57,57,ok,0,0,0,0,32.9152,0.0,0.0,0.0,1.0
0.5,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.6,155,155,ok,43,2,45,28,148.3202,0.22649482,0.62222222,0.04444444,8.24919608
0.7,0.4,160,160,ok,0,0,0,3,8.5793,0.0,0.0,0.0,1.0
0.7,0.3,32,32,ok,0,0,0,0,10.2345,0.0,0.0,0.0,1.0
0.5,0.4,81,81,ok,0,0,0,0,7.2197,0.0,0.0,0.0,1.0
0.2,0.3,186,186,ok,0,0,0,0,1.8719,0.0,0.0,0.0,1.0
0.5,0.4,30,30,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,97,97,ok,0,0,0,0,2.1097,0.0,0.0,0.0,1.0
0.2,0.7,193,193,capped,57270,187,57457,932,3331.6519,1.6656658,0.01622083,0.00325461,584.20976526
0.4,0.7,54,54,ok,3403,35,3438,487,953.8718,0.60776243,0.14165212,0.01018034,101.09838276
0.6,0.3,49,49,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.5,70,70,ok,0,0,0,1,1.4993,0.0,0.0,0.0,1.0
0.4,0.3,120,120,ok,0,0,0,0,2.5374,0.0,0.0,0.0,1.0
0.6,0.8,168,168,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,138,138,capped,55578,99,55677,914,3350.7817,1.63575714,0.01641611,0.00177811,571.34867627
0.3,0.5,14,14,ok,0,0,0,0,2.2778,0.0,0.0,0.0,1.0
0.5,0.3,138,138,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.2,0.6,31,31,ok,549,56,605,65,463.4281,0.71796952,0.10743802,0.09256198,33.30760123
0.3,0.6,10,10,ok,5403,66,5469,1465,1020.9812,0.33814493,0.26787347,0.01206802,153.28458833
0.3,0.5,20,20,ok,89,11,100,34,165.2372,0.40195489,0.34,0.11,12.33205267
0.5,0.7,128,128,ok,43809,15,43824,3530,2977.9775,0.40526145,0.08054947,0.00034228,517.06151706
0.4,0.4,84,84,ok,17,5,22,11,112.1259,0.13659039,0.5,0.22727273,5.5623083
0.5,0.3,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.2,0.7,117,117,ok,41312,202,41514,621,2770.3911,2.06823496,0.01495881,0.00486583,470.57314926
0.3,0.5,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.5,0.5,52,52,ok,69,2,71,19,131.1362,0.44216006,0.26760563,0.02816901,8.59993493
0.5,0.7,27,27,ok,2026,25,2051,207,927.3628,0.71162532,0.10092638,0.01218918,69.226334
0.3,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.3,129,129,ok,0,0,0,0,4.0294,0.0,0.0,0.0,1.0
0.6,0.4,107,107,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.3,0.6,17,17,ok,1061,64,1125,142,803.9049,0.54537517,0.12622222,0.05688889,49.54836939
0.7,0.5,158,158,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.3,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.3,65,65,ok,0,0,0,0,3.0179,0.0,0.0,0.0,1.0
0.2,0.5,36,36,ok,364,154,518,105,771.3765,0.23018717,0.2027027,0.2972973,38.72801464
0.2,0.6,195,195,ok,636,80,716,91,594.319,0.56027875,0.12709497,0.11173184,38.59314459
0.3,0.6,104,104,ok,1627,74,1701,155,894.6387,0.71318089,0.09112287,0.04350382,62.43740406
0.3,0.3,151,151,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.6,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.6,168,168,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.7,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.4,120,120,ok,32,5,37,17,129.5795,0.2110707,0.45945946,0.13513514,7.07915919
0.4,0.8,194,194,capped,55969,37,56006,976,3598.9813,1.44529227,0.0174267,0.00066064,573.52706322
0.7,0.3,197,197,ok,0,0,0,0,1.1955,0.0,0.0,0.0,1.0
0.3,0.5,189,189,ok,29,4,33,5,63.1789,0.437156,0.15151515,0.12121212,5.11180558
0.6,0.3,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.7,103,103,ok,1118,9,1127,210,933.7856,0.38621837,0.1863354,0.0079858,49.83702519
0.2,0.3,53,53,ok,0,2,2,0,10.2855,0.0,0.0,1.0,2.0
0.7,0.6,102,102,ok,31,0,31,12,57.4876,0.48147054,0.38709677,0.0,5.26771356
0.5,0.8,185,185,capped,55227,32,55259,1356,3234.3117,1.17275748,0.02453899,0.00057909,572.34275319
0.5,0.4,138,138,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.2,0.7,65,65,capped,56514,282,56796,778,3508.5136,1.83458721,0.01369815,0.00496514,579.26738542
0.3,0.5,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.7,0.8,14,14,ok,520,2,522,167,538.0184,0.36198864,0.31992337,0.00383142,33.05705031
0.3,0.3,50,50,ok,0,0,0,1,12.366,0.0,0.0,0.0,1.0
0.7,0.7,116,116,ok,192,1,193,58,250.2159,0.48565661,0.30051813,0.00518135,16.80118704
0.6,0.7,195,195,ok,461,3,464,123,531.4711,0.38897029,0.26508621,0.00646552,29.36783523
0.7,0.8,44,44,ok,1886,4,1890,276,891.7552,0.56248142,0.14603175,0.0021164,67.5611368
0.7,0.7,157,157,ok,0,0,0,0,1.3672,0.0,0.0,0.0,1.0
0.2,0.8,42,42,capped,54160,205,54365,461,3462.2366,2.78842555,0.00847972,0.00377081,559.05635184
0.5,0.4,173,173,ok,0,1,1,5,35.468,0.0,5.0,1.0,12.0
0.5,0.3,47,47,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.7,109,109,ok,29203,35,29238,2119,1940.7125,0.67812378,0.07247418,0.00119707,392.17428809
0.7,0.8,3,3,capped,60083,2,60085,3676,3924.5487,0.40544309,0.06118,3.329e-05,626.50106576
0.5,0.7,140,140,ok,15014,13,15027,2457,1178.8558,0.49808678,0.16350569,0.00086511,272.89768151
0.5,0.4,165,165,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.3,177,177,ok,0,0,0,0,1.1937,0.0,0.0,0.0,1.0
0.7,0.5,197,197,ok,0,0,0,0,1.6661,0.0,0.0,0.0,1.0
0.3,0.7,13,13,ok,4016,39,4055,565,889.6141,0.67884465,0.13933416,0.00961776,112.56661233
0.4,0.5,7,7,ok,112,9,121,37,242.1383,0.3376245,0.30578512,0.07438017,13.20771045
0.6,0.5,182,182,ok,7,0,7,1,31.3213,0.2212775,0.14285714,0.0,1.60940335
0.6,0.3,113,113,ok,0,0,0,0,1.0548,0.0,0.0,0.0,1.0
0.3,0.8,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,140,140,ok,433,23,456,115,548.4116,0.36723393,0.25219298,0.0504386,29.9888233
0.5,0.4,67,67,ok,0,0,0,2,11.081,0.0,0.0,0.0,1.0
0.2,0.4,7,7,ok,12,7,19,5,41.9242,0.27260054,0.26315789,0.36842105,4.73646191
0.3,0.8,21,21,capped,54571,108,54679,797,3339.4417,1.82177865,0.01457598,0.00197516,563.58942516
0.7,0.4,69,69,ok,0,0,0,0,2.6169,0.0,0.0,0.0,1.0
0.3,0.4,194,194,ok,11,2,13,3,49.4192,0.21610255,0.23076923,0.15384615,3.02153549
0.4,0.6,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.7,0.3,198,198,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,158,158,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.3,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.6,4,4,ok,678,79,757,142,803.8881,0.34851281,0.18758256,0.10435931,41.92236005
0.7,0.4,101,101,ok,0,0,0,0,8.1535,0.0,0.0,0.0,1.0
0.4,0.8,122,122,capped,57198,40,57238,598,3172.249,2.58320075,0.0104476,0.00069884,577.93778289
0.2,0.4,195,195,ok,8,4,12,7,32.6133,0.22925125,0.58333333,0.33333333,4.25833198
0.4,0.3,194,194,ok,0,1,1,0,7.834,0.0,0.0,1.0,2.0
0.2,0.6,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.6,108,108,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.8,152,152,capped,56022,79,56101,1183,3290.3835,1.32704436,0.02108697,0.00140817,576.67155241
0.6,0.7,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.5,184,184,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.6,0.6,52,52,ok,0,0,0,4,17.3775,0.0,0.0,0.0,1.0
0.4,0.8,159,159,capped,54801,42,54843,1334,3236.5904,1.1807327,0.02432398,0.00076582,569.45341383
0.3,0.8,52,52,capped,48664,95,48759,700,2845.6617,2.13763988,0.01435632,0.00194836,522.01141461
0.4,0.6,62,62,ok,286,16,302,88,424.6735,0.35822265,0.29139073,0.05298013,23.55537722
0.5,0.8,5,5,capped,54605,19,54624,1256,3611.5319,1.11501642,0.02299356,0.00034783,566.96188048
0.4,0.7,187,187,capped,49628,92,49720,1957,3124.9802,0.77204963,0.03936042,0.00185036,541.83123877
0.7,0.6,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.4,131,131,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.8,34,34,ok,40046,15,40061,1491,2289.7753,1.09924906,0.03721824,0.00037443,467.50706619
0.5,0.8,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.2,0.5,148,148,ok,252,65,317,64,437.1002,0.35154078,0.20189274,0.20504732,25.91295352
0.3,0.3,145,145,ok,0,0,0,0,5.6911,0.0,0.0,0.0,1.0
0.2,0.4,68,68,ok,2,3,5,1,29.959,0.06609703,0.2,0.6,2.16050608
0.3,0.3,197,197,ok,0,0,0,0,1.1955,0.0,0.0,0.0,1.0
0.7,0.6,99,99,ok,236,4,240,115,644.0569,0.17043127,0.47916667,0.01666667,22.34999606
0.5,0.5,185,185,ok,24,1,25,11,84.6642,0.25538094,0.44,0.04,4.92753931
0.4,0.6,58,58,ok,477,42,519,119,615.7967,0.35370151,0.22928709,0.08092486,33.02437876
0.2,0.8,7,7,capped,54273,157,54430,697,3326.5952,2.04703634,0.01280544,0.00288444,561.4055916
0.5,0.3,107,107,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.4,195,195,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,51,51,ok,11764,38,11802,2005,1076.871,0.5189664,0.16988646,0.00321979,234.1268061
0.4,0.6,185,185,ok,251,25,276,94,393.3349,0.32893458,0.34057971,0.09057971,23.85047525
0.5,0.5,53,53,ok,7,0,7,3,29.0914,0.2336123,0.42857143,0.0,2.01175419
0.6,0.7,29,29,ok,3808,14,3822,1132,1138.1644,0.27156965,0.29618001,0.003663,122.38305335
0.6,0.5,33,33,ok,39,0,39,19,86.6489,0.37822865,0.48717949,0.0,6.58184097
0.6,0.3,180,180,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.8,132,132,ok,41463,3,41466,2659,2507.8529,0.59924851,0.06412483,7.235e-05,490.63630816
0.7,0.5,133,133,ok,12,0,12,14,82.1932,0.12806793,1.16666667,0.0,4.37039335
0.2,0.4,179,179,ok,0,0,0,0,2.5793,0.0,0.0,0.0,1.0
0.2,0.5,20,20,ok,228,61,289,70,413.0677,0.32468685,0.24221453,0.21107266,25.30693967
0.7,0.3,160,160,ok,0,0,0,2,10.7999,0.0,0.0,0.0,1.0
0.2,0.6,154,154,ok,8290,101,8391,885,913.7114,0.92110525,0.10547015,0.01203671,177.78428023
0.2,0.7,82,82,capped,55768,148,55916,620,3230.3637,2.39773485,0.01108806,0.00264683,570.4732577
0.5,0.8,2,2,capped,57461,49,57510,1606,3146.1919,1.0705549,0.02792558,0.00085203,589.88594827
0.5,0.7,190,190,ok,41002,24,41026,3204,2887.2544,0.42981339,0.07809682,0.00058499,493.80876432
0.5,0.4,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.3,133,133,ok,0,0,0,0,2.3656,0.0,0.0,0.0,1.0
0.3,0.4,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.2,0.5,18,18,ok,317,101,418,81,558.4855,0.31359476,0.1937799,0.24162679,31.88896728
0.2,0.6,155,155,ok,37037,94,37131,1584,2467.354,0.89137869,0.04265977,0.00253158,447.719527
0.7,0.4,199,199,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.6,83,83,ok,313,29,342,75,362.0315,0.49403751,0.21929825,0.08479532,24.89331589
0.2,0.5,191,191,ok,128,15,143,25,154.0796,0.66459168,0.17482517,0.1048951,13.66026882
0.7,0.6,105,105,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,75,75,ok,59,0,59,13,58.9263,0.88606318,0.22033898,0.0,7.1174226
0.7,0.6,39,39,ok,48,0,48,15,96.0151,0.43471439,0.3125,0.0,6.6711555
0.2,0.8,190,190,capped,57249,184,57433,319,3616.4522,3.77807998,0.0055543,0.00320373,577.88744795
0.6,0.7,96,96,ok,471,2,473,137,548.0943,0.36259124,0.28964059,0.00422833,30.25632553
0.3,0.5,99,99,ok,36,23,59,25,157.1883,0.18321979,0.42372881,0.38983051,11.54067958
0.6,0.4,181,181,ok,0,0,0,1,10.8997,0.0,0.0,0.0,1.0
0.5,0.7,107,107,ok,9872,22,9894,2326,1133.2976,0.35906277,0.23509197,0.00222357,219.5429235
0.4,0.6,1,1,ok,889,56,945,164,949.6637,0.35459122,0.17354497,0.05925926,46.0678
0.5,0.8,138,138,capped,59389,26,59415,1057,3662.2796,1.40159054,0.01779012,0.0004376,596.65034761
0.3,0.4,132,132,ok,8,4,12,3,24.7117,0.31430386,0.25,0.33333333,3.36184104
0.2,0.7,153,153,capped,56691,106,56797,537,3527.9147,2.52264771,0.00945472,0.0018663,575.07056232
0.3,0.3,176,176,ok,0,1,1,1,13.5357,0.0,1.0,1.0,4.0
0.7,0.8,122,122,capped,61262,1,61263,3022,3754.7357,0.52261143,0.04932831,1.632e-05,627.56432057
0.7,0.4,91,91,ok,0,0,0,0,2.0967,0.0,0.0,0.0,1.0
0.2,0.7,198,198,capped,54763,160,54923,821,2961.5554,2.00774122,0.0149482,0.00291317,566.00157518
0.6,0.7,39,39,ok,386,2,388,105,483.4506,0.38947657,0.27061856,0.00515464,26.14629475
0.2,0.6,67,67,capped,56183,268,56451,1228,3537.5725,1.19591826,0.02175338,0.00474748,581.37768983
0.2,0.5,49,49,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.3,34,34,ok,0,0,0,0,2.4431,0.0,0.0,0.0,1.0
0.3,0.7,6,6,capped,53584,79,53663,767,3018.8726,2.04725175,0.0142929,0.00147215,556.15155439
0.2,0.7,98,98,capped,58132,154,58286,551,3728.7123,2.3948339,0.00945339,0.00264214,585.53022621
0.5,0.5,153,153,ok,0,0,0,0,1.6567,0.0,0.0,0.0,1.0
0.6,0.4,2,2,ok,0,0,0,3,12.8457,0.0,0.0,0.0,1.0
0.5,0.3,145,145,ok,0,0,0,0,6.6047,0.0,0.0,0.0,1.0
0.6,0.8,85,85,capped,61960,17,61977,1779,3744.3896,0.88065053,0.0287042,0.0002743,620.16070904
0.6,0.6,6,6,ok,29,1,30,12,78.4592,0.33001687,0.4,0.03333333,5.37514567
0.6,0.3,136,136,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,149,149,ok,42056,91,42147,1154,2687.9138,1.24771414,0.02738036,0.00215911,479.86599586
0.6,0.4,151,151,ok,0,0,0,0,2.7796,0.0,0.0,0.0,1.0
0.2,0.6,166,166,ok,34728,130,34858,1127,2273.8604,1.24471926,0.03233117,0.00372942,425.51178998
0.4,0.8,118,118,capped,61855,43,61898,611,3804.0533,2.28696024,0.00987108,0.00069469,608.54523848
0.5,0.4,142,142,ok,0,0,0,0,4.1826,0.0,0.0,0.0,1.0
0.5,0.5,30,30,ok,7,0,7,12,52.7503,0.11848264,1.71428571,0.0,3.82233295
0.3,0.8,30,30,capped,56145,75,56220,492,3214.6783,2.95020277,0.00875133,0.00133404,570.4679618
0.6,0.4,51,51,ok,0,0,0,3,20.4323,0.0,0.0,0.0,1.0
0.4,0.4,167,167,ok,12,2,14,6,37.1648,0.30460971,0.42857143,0.14285714,3.64966939
0.7,0.5,30,30,ok,0,0,0,0,3.8093,0.0,0.0,0.0,1.0
0.3,0.4,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.2,0.7,91,91,ok,26445,106,26551,908,1776.9168,1.47644049,0.03419834,0.00399232,355.62782957
0.2,0.6,97,97,ok,10763,100,10863,1355,1071.2684,0.69051328,0.12473534,0.00920556,214.2581855
0.6,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.6,163,163,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.2,0.6,147,147,ok,1806,105,1911,133,779.1818,0.99477082,0.06959707,0.05494505,66.87001649
0.6,0.7,174,174,ok,0,0,0,0,2.9715,0.0,0.0,0.0,1.0
0.4,0.6,183,183,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.8,199,199,capped,50064,35,50099,1484,3001.1223,1.05314137,0.02962135,0.00069862,538.85816856
0.7,0.7,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,53,53,capped,55094,22,55116,843,3635.0303,1.60725425,0.01529501,0.00039916,566.09800691
0.2,0.5,135,135,ok,495,173,668,81,756.7077,0.3614086,0.12125749,0.25898204,41.51293671
0.4,0.3,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.7,0.3,182,182,ok,0,0,0,0,5.0502,0.0,0.0,0.0,1.0
0.2,0.8,195,195,capped,56785,206,56991,398,3367.7897,3.38578461,0.00698356,0.00361461,575.97168206
0.7,0.3,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,78,78,capped,56587,64,56651,1383,3039.2866,1.25546286,0.02441263,0.00112972,582.16299349
0.3,0.8,65,65,capped,54393,62,54455,474,3358.1785,2.82180724,0.00870443,0.00113855,558.32989959
0.7,0.6,176,176,ok,0,0,0,0,4.378,0.0,0.0,0.0,1.0
0.6,0.4,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.6,0.6,162,162,ok,205,4,209,62,300.6405,0.42091199,0.29665072,0.01913876,17.90996649
0.7,0.5,136,136,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,167,167,ok,1208,6,1214,245,1042.7242,0.33579822,0.20181219,0.00494234,52.89295135
0.7,0.7,48,48,ok,696,1,697,173,842.0559,0.30276502,0.2482066,0.00143472,37.8156786
0.2,0.7,192,192,capped,54876,114,54990,476,3167.726,3.00754657,0.00865612,0.0020731,562.47851754
0.2,0.5,5,5,ok,188,19,207,32,227.482,0.62609026,0.15458937,0.09178744,16.97540482
0.6,0.5,103,103,ok,13,1,14,11,88.4223,0.13245201,0.78571429,0.07142857,4.27695631
0.7,0.4,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.3,189,189,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.2,0.3,174,174,ok,0,0,0,0,1.7437,0.0,0.0,0.0,1.0
0.5,0.3,186,186,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.4,143,143,ok,0,0,0,0,1.3323,0.0,0.0,0.0,1.0
0.5,0.3,104,104,ok,0,0,0,0,1.8949,0.0,0.0,0.0,1.0
0.7,0.6,196,196,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.6,0.5,64,64,ok,0,0,0,0,1.0697,0.0,0.0,0.0,1.0
0.6,0.3,106,106,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
